,var,med
5046,Zm00001d023662,Zm00001d023662
5047,Zm00001d024620,Zm00001d024620
5048,Zm00001d026642,Zm00001d026642
5049,Zm00001d024113,Zm00001d024113
5050,Zm00001d023817,Zm00001d023817
5051,Zm00001d025629,Zm00001d025629
5052,Zm00001d026501,Zm00001d026501
5053,Zm00001d025820,Zm00001d025820
5054,Zm00001d024847,Zm00001d024847
5055,Zm00001d025350,Zm00001d025350
5056,Zm00001d024910,Zm00001d024910
5057,Zm00001d024667,Zm00001d024667
5058,Zm00001d023628,Zm00001d023628
5059,Zm00001d023347,Zm00001d023347
5060,Zm00001d024327,Zm00001d024327
5061,Zm00001d024403,Zm00001d024403
5062,Zm00001d023409,Zm00001d023409
5063,Zm00001d023377,Zm00001d023377
5064,Zm00001d023365,Zm00001d023365
5065,Zm00001d023604,Zm00001d023604
5066,Zm00001d026480,Zm00001d026480
5067,Zm00001d026220,Zm00001d026220
5068,Zm00001d023656,Zm00001d023656
5069,Zm00001d026281,Zm00001d026281
5070,Zm00001d023791,Zm00001d023791
5071,Zm00001d026066,Zm00001d026066
5072,Zm00001d023387,Zm00001d023387
5073,Zm00001d025335,Zm00001d025335
5074,Zm00001d023340,Zm00001d023340
5075,Zm00001d023213,Zm00001d023213
5076,Zm00001d025283,Zm00001d025283
5077,Zm00001d023471,Zm00001d023471
5078,Zm00001d026366,Zm00001d026366
5079,Zm00001d023813,Zm00001d023813
5080,Zm00001d025526,Zm00001d025526
5081,Zm00001d026096,Zm00001d026096
5082,Zm00001d025134,Zm00001d025134
5083,Zm00001d026648,Zm00001d026648
5084,Zm00001d025748,Zm00001d025748
5085,Zm00001d024633,Zm00001d024633
5086,Zm00001d023897,Zm00001d023897
5087,Zm00001d025932,Zm00001d025932
5088,Zm00001d023590,Zm00001d023590
5089,Zm00001d026571,Zm00001d026571
5090,Zm00001d023722,Zm00001d023722
5091,Zm00001d024382,Zm00001d024382
5092,Zm00001d024700,Zm00001d024700
5093,Zm00001d026696,Zm00001d026696
5094,Zm00001d024990,Zm00001d024990
5095,Zm00001d026322,Zm00001d026322
5096,Zm00001d023329,Zm00001d023329
5097,Zm00001d023716,Zm00001d023716
5098,Zm00001d025618,Zm00001d025618
5099,Zm00001d024831,Zm00001d024831
5100,Zm00001d023486,Zm00001d023486
5101,Zm00001d023436,Zm00001d023436
5102,Zm00001d024841,Zm00001d024841
5103,Zm00001d024505,Zm00001d024505
5104,Zm00001d024781,Zm00001d024781
5105,Zm00001d026108,Zm00001d026108
5106,Zm00001d025598,Zm00001d025598
5107,Zm00001d024440,Zm00001d024440
5108,Zm00001d026215,Zm00001d026215
5109,Zm00001d026310,Zm00001d026310
5110,Zm00001d023973,Zm00001d023973
5111,Zm00001d026012,Zm00001d026012
5112,Zm00001d026609,Zm00001d026609
5113,Zm00001d025445,Zm00001d025445
5114,Zm00001d024439,Zm00001d024439
5115,Zm00001d025647,Zm00001d025647
5116,Zm00001d023233,Zm00001d023233
5117,Zm00001d023370,Zm00001d023370
5118,Zm00001d026704,Zm00001d026704
5119,Zm00001d025919,Zm00001d025919
5120,Zm00001d025657,Zm00001d025657
5121,Zm00001d024936,Zm00001d024936
5122,Zm00001d025907,Zm00001d025907
5123,Zm00001d023576,Zm00001d023576
5124,Zm00001d024093,Zm00001d024093
5125,Zm00001d026156,Zm00001d026156
5126,Zm00001d023768,Zm00001d023768
5127,Zm00001d025938,Zm00001d025938
5128,Zm00001d026261,Zm00001d026261
5129,Zm00001d024705,Zm00001d024705
5130,Zm00001d025175,Zm00001d025175
5131,Zm00001d023889,Zm00001d023889
5132,Zm00001d025327,Zm00001d025327
5133,Zm00001d025264,Zm00001d025264
5134,Zm00001d025831,Zm00001d025831
5135,Zm00001d025998,Zm00001d025998
5136,Zm00001d023497,Zm00001d023497
5137,Zm00001d026484,Zm00001d026484
5138,Zm00001d025754,Zm00001d025754
5139,Zm00001d025256,Zm00001d025256
5140,Zm00001d026171,Zm00001d026171
5141,Zm00001d025398,Zm00001d025398
5142,Zm00001d023444,Zm00001d023444
5143,Zm00001d024349,Zm00001d024349
5144,Zm00001d024016,Zm00001d024016
5145,Zm00001d024717,Zm00001d024717
5146,Zm00001d024813,Zm00001d024813
5147,Zm00001d025605,Zm00001d025605
5148,Zm00001d025421,Zm00001d025421
5149,Zm00001d024378,Zm00001d024378
5150,Zm00001d025772,Zm00001d025772
5151,Zm00001d026432,Zm00001d026432
5152,Zm00001d023493,Zm00001d023493
5153,Zm00001d025929,Zm00001d025929
5154,Zm00001d026685,Zm00001d026685
5155,Zm00001d026354,Zm00001d026354
5156,Zm00001d025346,Zm00001d025346
5157,Zm00001d024624,Zm00001d024624
5158,Zm00001d025399,Zm00001d025399
5159,Zm00001d024918,Zm00001d024918
5160,Zm00001d025431,Zm00001d025431
5161,Zm00001d026237,Zm00001d026237
5162,Zm00001d024710,Zm00001d024710
5163,Zm00001d025160,Zm00001d025160
5164,Zm00001d025267,Zm00001d025267
5165,Zm00001d026288,Zm00001d026288
5166,Zm00001d023695,Zm00001d023695
5167,Zm00001d023885,Zm00001d023885
5168,Zm00001d026488,Zm00001d026488
5169,Zm00001d024152,Zm00001d024152
5170,Zm00001d026050,Zm00001d026050
5171,Zm00001d025319,Zm00001d025319
5172,Zm00001d024567,Zm00001d024567
5173,Zm00001d023375,Zm00001d023375
5174,Zm00001d025896,Zm00001d025896
5175,Zm00001d025237,Zm00001d025237
5176,Zm00001d026162,Zm00001d026162
5177,Zm00001d024430,Zm00001d024430
5178,Zm00001d024814,Zm00001d024814
5179,Zm00001d025303,Zm00001d025303
5180,Zm00001d025579,Zm00001d025579
5181,Zm00001d024871,Zm00001d024871
5182,Zm00001d023705,Zm00001d023705
5183,Zm00001d026541,Zm00001d026541
5184,Zm00001d026399,Zm00001d026399
5185,Zm00001d026575,Zm00001d026575
5186,Zm00001d024844,Zm00001d024844
5187,Zm00001d025204,Zm00001d025204
5188,Zm00001d023843,Zm00001d023843
5189,Zm00001d024141,Zm00001d024141
5190,Zm00001d024548,Zm00001d024548
5191,Zm00001d026039,Zm00001d026039
5192,Zm00001d025903,Zm00001d025903
5193,Zm00001d026645,Zm00001d026645
5194,Zm00001d026242,Zm00001d026242
5195,Zm00001d025295,Zm00001d025295
5196,Zm00001d024464,Zm00001d024464
5197,Zm00001d024721,Zm00001d024721
5198,Zm00001d025541,Zm00001d025541
5199,Zm00001d025908,Zm00001d025908
5200,Zm00001d026147,Zm00001d026147
5201,Zm00001d026214,Zm00001d026214
5202,Zm00001d026392,Zm00001d026392
5203,Zm00001d024427,Zm00001d024427
5204,Zm00001d025584,Zm00001d025584
5205,Zm00001d024867,Zm00001d024867
5206,Zm00001d025843,Zm00001d025843
5207,Zm00001d025764,Zm00001d025764
5208,Zm00001d026627,Zm00001d026627
5209,Zm00001d023795,Zm00001d023795
5210,Zm00001d024186,Zm00001d024186
5211,Zm00001d025775,Zm00001d025775
5212,Zm00001d026329,Zm00001d026329
5213,Zm00001d023412,Zm00001d023412
5214,Zm00001d025738,Zm00001d025738
5215,Zm00001d024529,Zm00001d024529
5216,Zm00001d023459,Zm00001d023459
5217,Zm00001d026184,Zm00001d026184
5218,Zm00001d024000,Zm00001d024000
5219,Zm00001d025251,Zm00001d025251
5220,Zm00001d025948,Zm00001d025948
5221,Zm00001d023802,Zm00001d023802
5222,Zm00001d024978,Zm00001d024978
5223,Zm00001d023277,Zm00001d023277
5224,Zm00001d024211,Zm00001d024211
5225,Zm00001d026152,Zm00001d026152
5226,Zm00001d023934,Zm00001d023934
5227,Zm00001d024241,Zm00001d024241
5228,Zm00001d025271,Zm00001d025271
5229,Zm00001d024157,Zm00001d024157
5230,Zm00001d025361,Zm00001d025361
5231,Zm00001d023690,Zm00001d023690
5232,Zm00001d023738,Zm00001d023738
5233,Zm00001d025450,Zm00001d025450
5234,Zm00001d024312,Zm00001d024312
5235,Zm00001d026285,Zm00001d026285
5236,Zm00001d024994,Zm00001d024994
5237,Zm00001d025980,Zm00001d025980
5238,Zm00001d025452,Zm00001d025452
5239,Zm00001d024742,Zm00001d024742
5240,Zm00001d025653,Zm00001d025653
5241,Zm00001d024903,Zm00001d024903
5242,Zm00001d023618,Zm00001d023618
5243,Zm00001d024825,Zm00001d024825
5244,Zm00001d023504,Zm00001d023504
5245,Zm00001d024246,Zm00001d024246
5246,Zm00001d026581,Zm00001d026581
5247,Zm00001d026257,Zm00001d026257
5248,Zm00001d025202,Zm00001d025202
5249,Zm00001d025847,Zm00001d025847
5250,Zm00001d026680,Zm00001d026680
5251,Zm00001d024009,Zm00001d024009
5252,Zm00001d025379,Zm00001d025379
5253,Zm00001d023308,Zm00001d023308
5254,Zm00001d024222,Zm00001d024222
5255,Zm00001d024601,Zm00001d024601
5256,Zm00001d024300,Zm00001d024300
5257,Zm00001d025885,Zm00001d025885
5258,Zm00001d024760,Zm00001d024760
5259,Zm00001d024429,Zm00001d024429
5260,Zm00001d026164,Zm00001d026164
5261,Zm00001d025687,Zm00001d025687
5262,Zm00001d024922,Zm00001d024922
5263,Zm00001d025415,Zm00001d025415
5264,Zm00001d024525,Zm00001d024525
5265,Zm00001d024683,Zm00001d024683
5266,Zm00001d023807,Zm00001d023807
5267,Zm00001d025044,Zm00001d025044
5268,Zm00001d026084,Zm00001d026084
5269,Zm00001d026311,Zm00001d026311
5270,Zm00001d025297,Zm00001d025297
5271,Zm00001d026244,Zm00001d026244
5272,Zm00001d025763,Zm00001d025763
5273,Zm00001d024500,Zm00001d024500
5274,Zm00001d025809,Zm00001d025809
5275,Zm00001d026452,Zm00001d026452
5276,Zm00001d024413,Zm00001d024413
5277,Zm00001d026382,Zm00001d026382
5278,Zm00001d023373,Zm00001d023373
5279,Zm00001d024549,Zm00001d024549
5280,Zm00001d024749,Zm00001d024749
5281,Zm00001d024806,Zm00001d024806
5282,Zm00001d023932,Zm00001d023932
5283,Zm00001d024644,Zm00001d024644
5284,Zm00001d026435,Zm00001d026435
5285,Zm00001d024765,Zm00001d024765
5286,Zm00001d025946,Zm00001d025946
5287,Zm00001d023729,Zm00001d023729
5288,Zm00001d026009,Zm00001d026009
5289,Zm00001d024655,Zm00001d024655
5290,Zm00001d026238,Zm00001d026238
5291,Zm00001d026345,Zm00001d026345
5292,Zm00001d023568,Zm00001d023568
5293,Zm00001d025028,Zm00001d025028
5294,Zm00001d026421,Zm00001d026421
5295,Zm00001d025401,Zm00001d025401
5296,Zm00001d025878,Zm00001d025878
5297,Zm00001d024822,Zm00001d024822
5298,Zm00001d023846,Zm00001d023846
5299,Zm00001d024274,Zm00001d024274
5300,Zm00001d023429,Zm00001d023429
5301,Zm00001d026271,Zm00001d026271
5302,Zm00001d023536,Zm00001d023536
5303,Zm00001d025365,Zm00001d025365
5304,Zm00001d025208,Zm00001d025208
5305,Zm00001d025347,Zm00001d025347
5306,Zm00001d023774,Zm00001d023774
5307,Zm00001d026610,Zm00001d026610
5308,Zm00001d024169,Zm00001d024169
5309,Zm00001d025474,Zm00001d025474
5310,Zm00001d024058,Zm00001d024058
5311,Zm00001d023797,Zm00001d023797
5312,Zm00001d024435,Zm00001d024435
5313,Zm00001d023672,Zm00001d023672
5314,Zm00001d024621,Zm00001d024621
5315,Zm00001d023856,Zm00001d023856
5316,Zm00001d024155,Zm00001d024155
5317,Zm00001d026120,Zm00001d026120
5318,Zm00001d024718,Zm00001d024718
5319,Zm00001d024879,Zm00001d024879
5320,Zm00001d026677,Zm00001d026677
5321,Zm00001d023892,Zm00001d023892
5322,Zm00001d023661,Zm00001d023661
5323,Zm00001d024017,Zm00001d024017
5324,Zm00001d024454,Zm00001d024454
5325,Zm00001d024101,Zm00001d024101
5326,Zm00001d023574,Zm00001d023574
5327,Zm00001d025910,Zm00001d025910
5328,Zm00001d024109,Zm00001d024109
5329,Zm00001d024912,Zm00001d024912
5330,Zm00001d025783,Zm00001d025783
5331,Zm00001d024480,Zm00001d024480
5332,Zm00001d024209,Zm00001d024209
5333,Zm00001d023367,Zm00001d023367
5334,Zm00001d025671,Zm00001d025671
5335,Zm00001d025652,Zm00001d025652
5336,Zm00001d025632,Zm00001d025632
5337,Zm00001d024935,Zm00001d024935
5338,Zm00001d026641,Zm00001d026641
5339,Zm00001d024257,Zm00001d024257
5340,Zm00001d026306,Zm00001d026306
5341,Zm00001d025939,Zm00001d025939
5342,Zm00001d024475,Zm00001d024475
5343,Zm00001d026411,Zm00001d026411
5344,Zm00001d024393,Zm00001d024393
5345,Zm00001d026703,Zm00001d026703
5346,Zm00001d026595,Zm00001d026595
5347,Zm00001d025737,Zm00001d025737
5348,Zm00001d026397,Zm00001d026397
5349,Zm00001d026022,Zm00001d026022
5350,Zm00001d024843,Zm00001d024843
5351,Zm00001d026270,Zm00001d026270
5352,Zm00001d024442,Zm00001d024442
5353,Zm00001d023993,Zm00001d023993
5354,Zm00001d026408,Zm00001d026408
5355,Zm00001d025186,Zm00001d025186
5356,Zm00001d026611,Zm00001d026611
5357,Zm00001d024306,Zm00001d024306
5358,Zm00001d026030,Zm00001d026030
5359,Zm00001d025089,Zm00001d025089
5360,Zm00001d023559,Zm00001d023559
5361,Zm00001d023264,Zm00001d023264
5362,Zm00001d023431,Zm00001d023431
5363,Zm00001d026444,Zm00001d026444
5364,Zm00001d024985,Zm00001d024985
5365,Zm00001d023966,Zm00001d023966
5366,Zm00001d026468,Zm00001d026468
5367,Zm00001d025706,Zm00001d025706
5368,Zm00001d024510,Zm00001d024510
5369,Zm00001d026005,Zm00001d026005
5370,Zm00001d024632,Zm00001d024632
5371,Zm00001d023243,Zm00001d023243
5372,Zm00001d023682,Zm00001d023682
5373,Zm00001d024286,Zm00001d024286
5374,Zm00001d026600,Zm00001d026600
5375,Zm00001d026035,Zm00001d026035
5376,Zm00001d024554,Zm00001d024554
5377,Zm00001d024436,Zm00001d024436
5378,Zm00001d025905,Zm00001d025905
5379,Zm00001d023900,Zm00001d023900
5380,Zm00001d023335,Zm00001d023335
5381,Zm00001d023706,Zm00001d023706
5382,Zm00001d023321,Zm00001d023321
5383,Zm00001d023651,Zm00001d023651
5384,Zm00001d026160,Zm00001d026160
5385,Zm00001d024292,Zm00001d024292
5386,Zm00001d025263,Zm00001d025263
5387,Zm00001d026386,Zm00001d026386
5388,Zm00001d026479,Zm00001d026479
5389,Zm00001d025565,Zm00001d025565
5390,Zm00001d025943,Zm00001d025943
5391,Zm00001d025806,Zm00001d025806
5392,Zm00001d023293,Zm00001d023293
5393,Zm00001d023766,Zm00001d023766
5394,Zm00001d024517,Zm00001d024517
5395,Zm00001d026569,Zm00001d026569
5396,Zm00001d026177,Zm00001d026177
5397,Zm00001d024722,Zm00001d024722
5398,Zm00001d024832,Zm00001d024832
5399,Zm00001d024545,Zm00001d024545
5400,Zm00001d026291,Zm00001d026291
5401,Zm00001d024467,Zm00001d024467
5402,Zm00001d025404,Zm00001d025404
5403,Zm00001d024239,Zm00001d024239
5404,Zm00001d023569,Zm00001d023569
5405,Zm00001d025622,Zm00001d025622
5406,Zm00001d025983,Zm00001d025983
5407,Zm00001d025682,Zm00001d025682
5408,Zm00001d026586,Zm00001d026586
5409,Zm00001d024729,Zm00001d024729
5410,Zm00001d025636,Zm00001d025636
5411,Zm00001d026577,Zm00001d026577
5412,Zm00001d025093,Zm00001d025093
5413,Zm00001d023583,Zm00001d023583
5414,Zm00001d025989,Zm00001d025989
5415,Zm00001d026647,Zm00001d026647
5416,Zm00001d026185,Zm00001d026185
5417,Zm00001d025317,Zm00001d025317
5418,Zm00001d025135,Zm00001d025135
5419,Zm00001d023518,Zm00001d023518
5420,Zm00001d024253,Zm00001d024253
5421,Zm00001d026269,Zm00001d026269
5422,Zm00001d026625,Zm00001d026625
5423,Zm00001d025284,Zm00001d025284
5424,Zm00001d023216,Zm00001d023216
5425,Zm00001d026673,Zm00001d026673
5426,Zm00001d023445,Zm00001d023445
5427,Zm00001d023859,Zm00001d023859
5428,Zm00001d024187,Zm00001d024187
5429,Zm00001d026544,Zm00001d026544
5430,Zm00001d026125,Zm00001d026125
5431,Zm00001d025239,Zm00001d025239
5432,Zm00001d026659,Zm00001d026659
5433,Zm00001d024625,Zm00001d024625
5434,Zm00001d025426,Zm00001d025426
5435,Zm00001d023799,Zm00001d023799
5436,Zm00001d026633,Zm00001d026633
5437,Zm00001d024654,Zm00001d024654
5438,Zm00001d026087,Zm00001d026087
5439,Zm00001d023641,Zm00001d023641
5440,Zm00001d026494,Zm00001d026494
5441,Zm00001d026163,Zm00001d026163
5442,Zm00001d025677,Zm00001d025677
5443,Zm00001d026297,Zm00001d026297
5444,Zm00001d024942,Zm00001d024942
5445,Zm00001d024462,Zm00001d024462
5446,Zm00001d023271,Zm00001d023271
5447,Zm00001d026323,Zm00001d026323
5448,Zm00001d025182,Zm00001d025182
5449,Zm00001d025601,Zm00001d025601
5450,Zm00001d025844,Zm00001d025844
5451,Zm00001d023939,Zm00001d023939
5452,Zm00001d024852,Zm00001d024852
5453,Zm00001d023746,Zm00001d023746
5454,Zm00001d023736,Zm00001d023736
5455,Zm00001d026434,Zm00001d026434
5456,Zm00001d023507,Zm00001d023507
5457,Zm00001d024343,Zm00001d024343
5458,Zm00001d024866,Zm00001d024866
5459,Zm00001d026077,Zm00001d026077
5460,Zm00001d025504,Zm00001d025504
5461,Zm00001d026549,Zm00001d026549
5462,Zm00001d023487,Zm00001d023487
5463,Zm00001d024034,Zm00001d024034
5464,Zm00001d025203,Zm00001d025203
5465,Zm00001d026350,Zm00001d026350
5466,Zm00001d024225,Zm00001d024225
5467,Zm00001d025306,Zm00001d025306
5468,Zm00001d023531,Zm00001d023531
5469,Zm00001d024617,Zm00001d024617
5470,Zm00001d025477,Zm00001d025477
5471,Zm00001d024171,Zm00001d024171
5472,Zm00001d025517,Zm00001d025517
5473,Zm00001d024691,Zm00001d024691
5474,Zm00001d025642,Zm00001d025642
5475,Zm00001d024164,Zm00001d024164
5476,Zm00001d024577,Zm00001d024577
5477,Zm00001d025324,Zm00001d025324
5478,Zm00001d025874,Zm00001d025874
5479,Zm00001d023286,Zm00001d023286
5480,Zm00001d026031,Zm00001d026031
5481,Zm00001d026628,Zm00001d026628
5482,Zm00001d025851,Zm00001d025851
5483,Zm00001d024927,Zm00001d024927
5484,Zm00001d025695,Zm00001d025695
5485,Zm00001d024753,Zm00001d024753
5486,Zm00001d023265,Zm00001d023265
5487,Zm00001d025676,Zm00001d025676
5488,Zm00001d026405,Zm00001d026405
5489,Zm00001d025990,Zm00001d025990
5490,Zm00001d024322,Zm00001d024322
5491,Zm00001d024229,Zm00001d024229
5492,Zm00001d025508,Zm00001d025508
5493,Zm00001d023758,Zm00001d023758
5494,Zm00001d023718,Zm00001d023718
5495,Zm00001d023514,Zm00001d023514
5496,Zm00001d025835,Zm00001d025835
5497,Zm00001d025839,Zm00001d025839
5498,Zm00001d026146,Zm00001d026146
5499,Zm00001d024787,Zm00001d024787
5500,Zm00001d025250,Zm00001d025250
5501,Zm00001d026213,Zm00001d026213
5502,Zm00001d023405,Zm00001d023405
5503,Zm00001d025827,Zm00001d025827
5504,Zm00001d025266,Zm00001d025266
5505,Zm00001d024701,Zm00001d024701
5506,Zm00001d026286,Zm00001d026286
5507,Zm00001d025442,Zm00001d025442
5508,Zm00001d025774,Zm00001d025774
5509,Zm00001d025051,Zm00001d025051
5510,Zm00001d023483,Zm00001d023483
5511,Zm00001d023413,Zm00001d023413
5512,Zm00001d026191,Zm00001d026191
5513,Zm00001d023739,Zm00001d023739
5514,Zm00001d025225,Zm00001d025225
5515,Zm00001d024958,Zm00001d024958
5516,Zm00001d026652,Zm00001d026652
5517,Zm00001d024930,Zm00001d024930
5518,Zm00001d025540,Zm00001d025540
5519,Zm00001d024158,Zm00001d024158
5520,Zm00001d026301,Zm00001d026301
5521,Zm00001d026115,Zm00001d026115
5522,Zm00001d025669,Zm00001d025669
5523,Zm00001d024197,Zm00001d024197
5524,Zm00001d024835,Zm00001d024835
5525,Zm00001d026199,Zm00001d026199
5526,Zm00001d025390,Zm00001d025390
5527,Zm00001d023391,Zm00001d023391
5528,Zm00001d024532,Zm00001d024532
5529,Zm00001d025073,Zm00001d025073
5530,Zm00001d024725,Zm00001d024725
5531,Zm00001d024915,Zm00001d024915
5532,Zm00001d026265,Zm00001d026265
5533,Zm00001d023723,Zm00001d023723
5534,Zm00001d025757,Zm00001d025757
5535,Zm00001d025740,Zm00001d025740
5536,Zm00001d026367,Zm00001d026367
5537,Zm00001d025106,Zm00001d025106
5538,Zm00001d024711,Zm00001d024711
5539,Zm00001d025930,Zm00001d025930
5540,Zm00001d023654,Zm00001d023654
5541,Zm00001d026221,Zm00001d026221
5542,Zm00001d025420,Zm00001d025420
5543,Zm00001d024635,Zm00001d024635
5544,Zm00001d023901,Zm00001d023901
5545,Zm00001d024975,Zm00001d024975
5546,Zm00001d026008,Zm00001d026008
5547,Zm00001d026362,Zm00001d026362
5548,Zm00001d024608,Zm00001d024608
5549,Zm00001d024776,Zm00001d024776
5550,Zm00001d025059,Zm00001d025059
5551,Zm00001d026109,Zm00001d026109
5552,Zm00001d026040,Zm00001d026040
5553,Zm00001d024431,Zm00001d024431
5554,Zm00001d025561,Zm00001d025561
5555,Zm00001d025810,Zm00001d025810
5556,Zm00001d025374,Zm00001d025374
5557,Zm00001d024996,Zm00001d024996
5558,Zm00001d025705,Zm00001d025705
5559,Zm00001d026663,Zm00001d026663
5560,Zm00001d024568,Zm00001d024568
5561,Zm00001d024883,Zm00001d024883
5562,Zm00001d024840,Zm00001d024840
5563,Zm00001d026691,Zm00001d026691
5564,Zm00001d026517,Zm00001d026517
5565,Zm00001d023842,Zm00001d023842
5566,Zm00001d023366,Zm00001d023366
5567,Zm00001d024698,Zm00001d024698
5568,Zm00001d026574,Zm00001d026574
5569,Zm00001d024590,Zm00001d024590
5570,Zm00001d023912,Zm00001d023912
5571,Zm00001d026514,Zm00001d026514
5572,Zm00001d025539,Zm00001d025539
5573,Zm00001d026026,Zm00001d026026
5574,Zm00001d026284,Zm00001d026284
5575,Zm00001d025557,Zm00001d025557
5576,Zm00001d026437,Zm00001d026437
5577,Zm00001d023278,Zm00001d023278
5578,Zm00001d025777,Zm00001d025777
5579,Zm00001d026375,Zm00001d026375
5580,Zm00001d023783,Zm00001d023783
5581,Zm00001d025308,Zm00001d025308
5582,Zm00001d025940,Zm00001d025940
5583,Zm00001d024356,Zm00001d024356
5584,Zm00001d023534,Zm00001d023534
5585,Zm00001d023593,Zm00001d023593
5586,Zm00001d025962,Zm00001d025962
5587,Zm00001d025286,Zm00001d025286
5588,Zm00001d023652,Zm00001d023652
5589,Zm00001d023246,Zm00001d023246
5590,Zm00001d024313,Zm00001d024313
5591,Zm00001d026062,Zm00001d026062
5592,Zm00001d026091,Zm00001d026091
5593,Zm00001d024612,Zm00001d024612
5594,Zm00001d026357,Zm00001d026357
5595,Zm00001d025602,Zm00001d025602
5596,Zm00001d025509,Zm00001d025509
5597,Zm00001d025230,Zm00001d025230
5598,Zm00001d023316,Zm00001d023316
5599,Zm00001d025591,Zm00001d025591
5600,Zm00001d024913,Zm00001d024913
5601,Zm00001d025901,Zm00001d025901
5602,Zm00001d026429,Zm00001d026429
5603,Zm00001d025170,Zm00001d025170
5604,Zm00001d025187,Zm00001d025187
5605,Zm00001d025615,Zm00001d025615
5606,Zm00001d023492,Zm00001d023492
5607,Zm00001d026303,Zm00001d026303
5608,Zm00001d025459,Zm00001d025459
5609,Zm00001d025633,Zm00001d025633
5610,Zm00001d024421,Zm00001d024421
5611,Zm00001d024803,Zm00001d024803
5612,Zm00001d025982,Zm00001d025982
5613,Zm00001d024234,Zm00001d024234
5614,Zm00001d025668,Zm00001d025668
5615,Zm00001d024243,Zm00001d024243
5616,Zm00001d026572,Zm00001d026572
5617,Zm00001d024878,Zm00001d024878
5618,Zm00001d026678,Zm00001d026678
5619,Zm00001d023582,Zm00001d023582
5620,Zm00001d026181,Zm00001d026181
5621,Zm00001d025675,Zm00001d025675
5622,Zm00001d023571,Zm00001d023571
5623,Zm00001d026404,Zm00001d026404
5624,Zm00001d026556,Zm00001d026556
5625,Zm00001d024059,Zm00001d024059
5626,Zm00001d025053,Zm00001d025053
5627,Zm00001d026394,Zm00001d026394
5628,Zm00001d026567,Zm00001d026567
5629,Zm00001d024559,Zm00001d024559
5630,Zm00001d025841,Zm00001d025841
5631,Zm00001d025869,Zm00001d025869
5632,Zm00001d025066,Zm00001d025066
5633,Zm00001d023759,Zm00001d023759
5634,Zm00001d026657,Zm00001d026657
5635,Zm00001d025863,Zm00001d025863
5636,Zm00001d026068,Zm00001d026068
5637,Zm00001d024401,Zm00001d024401
5638,Zm00001d026126,Zm00001d026126
5639,Zm00001d023452,Zm00001d023452
5640,Zm00001d026186,Zm00001d026186
5641,Zm00001d024376,Zm00001d024376
5642,Zm00001d025114,Zm00001d025114
5643,Zm00001d024926,Zm00001d024926
5644,Zm00001d024409,Zm00001d024409
5645,Zm00001d025725,Zm00001d025725
5646,Zm00001d025457,Zm00001d025457
5647,Zm00001d024156,Zm00001d024156
5648,Zm00001d026665,Zm00001d026665
5649,Zm00001d026554,Zm00001d026554
5650,Zm00001d025803,Zm00001d025803
5651,Zm00001d024661,Zm00001d024661
5652,Zm00001d024992,Zm00001d024992
5653,Zm00001d023857,Zm00001d023857
5654,Zm00001d025018,Zm00001d025018
5655,Zm00001d024036,Zm00001d024036
5656,Zm00001d025334,Zm00001d025334
5657,Zm00001d023425,Zm00001d023425
5658,Zm00001d023610,Zm00001d023610
5659,Zm00001d023551,Zm00001d023551
5660,Zm00001d025081,Zm00001d025081
5661,Zm00001d024869,Zm00001d024869
5662,Zm00001d026669,Zm00001d026669
5663,Zm00001d025616,Zm00001d025616
5664,Zm00001d026368,Zm00001d026368
5665,Zm00001d026485,Zm00001d026485
5666,Zm00001d024196,Zm00001d024196
5667,Zm00001d025679,Zm00001d025679
5668,Zm00001d024695,Zm00001d024695
5669,Zm00001d025726,Zm00001d025726
5670,Zm00001d025881,Zm00001d025881
5671,Zm00001d024775,Zm00001d024775
5672,Zm00001d023562,Zm00001d023562
5673,Zm00001d024060,Zm00001d024060
5674,Zm00001d023602,Zm00001d023602
5675,Zm00001d026279,Zm00001d026279
5676,Zm00001d023671,Zm00001d023671
5677,Zm00001d026043,Zm00001d026043
5678,Zm00001d025786,Zm00001d025786
5679,Zm00001d025417,Zm00001d025417
5680,Zm00001d026253,Zm00001d026253
5681,Zm00001d024595,Zm00001d024595
